snapshot_date,member_id,total_visits,last_visit_date,segment
2026-03-28,M00667,0,,Ghost
2026-03-28,M00668,9,2026-03-25,In the Zone
2026-03-28,M00669,1,2026-03-24,New Member
2026-03-28,M00670,8,2026-01-09,In the Zone
2026-03-28,M00671,1,2025-07-09,One-and-Done
2026-03-28,M00672,0,,Ghost
2026-03-28,M00673,7,2026-01-04,In the Zone
2026-03-28,M00674,0,,New Member
2026-03-28,M00675,2,2026-01-26,Approaching Threshold
2026-03-28,M00676,4,2026-03-17,In the Zone
2026-03-28,M00677,9,2026-02-18,In the Zone
2026-03-28,M00678,7,2026-03-19,In the Zone
2026-03-28,M00679,2,2026-03-02,Approaching Threshold
2026-03-28,M00680,7,2026-03-28,In the Zone
2026-03-28,M00681,0,,New Member
2026-03-28,M00682,1,2026-02-18,New Member
2026-03-28,M00683,6,2026-01-08,In the Zone
2026-03-28,M00684,0,,New Member
2026-03-28,M00685,0,,Ghost
2026-03-28,M00686,3,2026-02-22,Approaching Threshold
2026-03-28,M00687,0,,New Member
2026-03-28,M00688,6,2026-02-21,In the Zone
2026-03-28,M00689,0,,Ghost
2026-03-28,M00690,4,2025-10-31,In the Zone
2026-03-28,M00691,0,,Ghost
2026-03-28,M00692,2,2026-03-27,Approaching Threshold
2026-03-28,M00693,2,2026-01-03,Approaching Threshold
2026-03-28,M00694,7,2026-01-01,In the Zone
2026-03-28,M00695,1,2025-12-11,One-and-Done
2026-03-28,M00696,12,2026-03-06,Power User
2026-03-28,M00697,1,2026-01-02,One-and-Done
2026-03-28,M00698,0,,Ghost
2026-03-28,M00699,3,2026-02-28,Approaching Threshold
2026-03-28,M00700,1,2026-03-24,New Member
2026-03-28,M00701,5,2025-12-13,In the Zone
2026-03-28,M00702,6,2026-02-19,In the Zone
2026-03-28,M00703,3,2026-01-18,Approaching Threshold
2026-03-28,M00704,1,2025-12-17,One-and-Done
2026-03-28,M00705,9,2026-01-21,In the Zone
2026-03-28,M00706,0,,Ghost
2026-03-28,M00707,1,2025-10-07,One-and-Done
2026-03-28,M00708,0,,Ghost
2026-03-28,M00709,0,,Ghost
2026-03-28,M00710,0,,Ghost
2026-03-28,M00711,0,,Ghost
2026-03-28,M00712,0,,Ghost
2026-03-28,M00713,0,,Ghost
2026-03-28,M00714,0,,Ghost
2026-03-28,M00715,3,2025-11-11,Approaching Threshold
2026-03-28,M00716,0,,New Member
2026-03-28,M00717,4,2026-02-03,In the Zone
2026-03-28,M00718,3,2026-03-27,Approaching Threshold
2026-03-28,M00719,4,2026-03-25,In the Zone
2026-03-28,M00720,4,2026-03-26,In the Zone
2026-03-28,M00721,5,2026-01-25,In the Zone
2026-03-28,M00722,1,2026-02-03,One-and-Done
2026-03-28,M00723,0,,Ghost
2026-03-28,M00724,3,2026-02-15,Approaching Threshold
2026-03-28,M00725,0,,Ghost
2026-03-28,M00726,0,,New Member
2026-03-28,M00727,0,,Ghost
2026-03-28,M00728,2,2025-11-17,Approaching Threshold
2026-03-28,M00729,0,,Ghost
2026-03-28,M00730,3,2026-02-13,Approaching Threshold
2026-03-28,M00731,5,2026-02-27,In the Zone
2026-03-28,M00732,0,,New Member
2026-03-28,M00733,3,2025-11-21,Approaching Threshold
2026-03-28,M00734,0,,Ghost
2026-03-28,M00735,2,2026-01-31,Approaching Threshold
2026-03-28,M00736,0,,Ghost
2026-03-28,M00737,6,2026-01-31,In the Zone
2026-03-28,M00738,3,2025-12-23,Approaching Threshold
2026-03-28,M00739,7,2026-02-02,In the Zone
2026-03-28,M00740,2,2026-03-07,Approaching Threshold
2026-03-28,M00741,2,2026-01-24,Approaching Threshold
2026-03-28,M00742,2,2025-10-27,Approaching Threshold
2026-03-28,M00743,1,2026-02-02,One-and-Done
2026-03-28,M00744,4,2026-02-12,In the Zone
2026-03-28,M00745,6,2026-01-15,In the Zone
2026-03-28,M00746,1,2026-02-04,One-and-Done
2026-03-28,M00747,0,,Ghost
2026-03-28,M00748,0,,Ghost
2026-03-28,M00749,0,,Ghost
2026-03-28,M00751,3,2026-03-05,Approaching Threshold
2026-03-28,M00752,0,,Ghost
2026-03-28,M00753,0,,Ghost
2026-03-28,M00754,1,2026-01-20,One-and-Done
2026-03-28,M00755,0,,New Member
2026-03-28,M00756,3,2026-01-19,Approaching Threshold
2026-03-28,M00757,0,,Ghost
2026-03-28,M00758,0,,Ghost
2026-03-28,M00759,6,2026-03-01,In the Zone
2026-03-28,M00760,1,2026-01-13,One-and-Done
2026-03-28,M00761,5,2026-02-22,In the Zone
2026-03-28,M00762,0,,New Member
2026-03-28,M00763,5,2026-03-28,In the Zone
2026-03-28,M00764,3,2026-03-26,Approaching Threshold
2026-03-28,M00765,0,,Ghost
2026-03-28,M00766,1,2025-11-19,One-and-Done
2026-03-28,M00767,0,,Ghost
2026-03-28,M00768,10,2026-03-20,In the Zone
2026-03-28,M00769,12,2026-03-26,Power User
2026-03-28,M00770,0,,Ghost
2026-03-28,M00771,0,,Ghost
2026-03-28,M00772,2,2026-03-18,Approaching Threshold
2026-03-28,M00773,1,2026-03-09,New Member
2026-03-28,M00774,1,2026-01-08,One-and-Done
2026-03-28,M00775,1,2026-02-10,One-and-Done
2026-03-28,M00776,0,,Ghost
2026-03-28,M00777,0,,New Member
2026-03-28,M00778,6,2026-02-06,In the Zone
2026-03-28,M00779,0,,Ghost
2026-03-28,M00780,6,2026-02-14,In the Zone
2026-03-28,M00781,0,,Ghost
2026-03-28,M00782,3,2026-03-28,Approaching Threshold
2026-03-28,M00783,4,2026-01-16,In the Zone
2026-03-28,M00784,4,2026-03-11,In the Zone
2026-03-28,M00785,0,,New Member
2026-03-28,M00786,0,,Ghost
2026-03-28,M00787,7,2026-03-13,In the Zone
2026-03-28,M00788,1,2026-03-27,New Member
2026-03-28,M00789,2,2026-02-24,Approaching Threshold
2026-03-28,M00790,0,,Ghost
2026-03-28,M00791,1,2025-10-23,One-and-Done
2026-03-28,M00792,0,,Ghost
2026-03-28,M00793,0,,Ghost
2026-03-28,M00794,0,,Ghost
2026-03-28,M00795,1,2025-08-31,One-and-Done
2026-03-28,M00796,0,,Ghost
2026-03-28,M00797,0,,New Member
2026-03-28,M00798,0,,New Member
2026-03-28,M00799,1,2025-07-19,One-and-Done
2026-03-28,M00800,1,2026-03-14,New Member
2026-03-28,M00801,0,,Ghost
2026-03-28,M00802,0,,New Member
2026-03-28,M00803,1,2025-12-22,One-and-Done
2026-03-28,M00804,0,,Ghost
2026-03-28,M00805,4,2026-01-10,In the Zone
2026-03-28,M00806,0,,Ghost
2026-03-28,M00807,3,2026-03-26,Approaching Threshold
2026-03-28,M00809,4,2026-02-10,In the Zone
2026-03-28,M00810,1,2025-12-25,One-and-Done
2026-03-28,M00811,6,2026-02-14,In the Zone
2026-03-28,M00812,9,2026-01-23,In the Zone
2026-03-28,M00813,2,2026-02-11,Approaching Threshold
2026-03-28,M00814,1,2026-03-08,New Member
2026-03-28,M00815,0,,Ghost
2026-03-28,M00816,0,,Ghost
2026-03-28,M00817,0,,New Member
2026-03-28,M00818,0,,Ghost
2026-03-28,M00819,0,,Ghost
2026-03-28,M00820,0,,Ghost
2026-03-28,M00821,0,,Ghost
2026-03-28,M00822,2,2026-02-16,Approaching Threshold
2026-03-28,M00823,0,,New Member
2026-03-28,M00824,0,,New Member
2026-03-28,M00825,12,2026-03-19,Power User
2026-03-28,M00826,1,2025-08-09,One-and-Done
2026-03-28,M00827,2,2026-03-14,Approaching Threshold
2026-03-28,M00828,2,2026-02-25,Approaching Threshold
2026-03-28,M00829,0,,Ghost
2026-03-28,M00830,0,,Ghost
2026-03-28,M00831,0,,Ghost
2026-03-28,M00832,4,2026-01-31,In the Zone
2026-03-28,M00833,1,2025-10-07,One-and-Done
2026-03-28,M00834,1,2025-08-21,One-and-Done
2026-03-28,M00835,1,2026-01-31,One-and-Done
2026-03-28,M00836,1,2025-11-27,One-and-Done
2026-03-28,M00837,0,,Ghost
2026-03-28,M00838,1,2026-01-26,One-and-Done
2026-03-28,M00840,3,2026-03-13,Approaching Threshold
2026-03-28,M00841,0,,Ghost
2026-03-28,M00842,0,,Ghost
2026-03-28,M00843,0,,Ghost
2026-03-28,M00844,1,2025-07-23,One-and-Done
2026-03-28,M00845,13,2026-02-16,Power User
2026-03-28,M00846,0,,Ghost
2026-03-28,M00847,6,2026-03-12,In the Zone
2026-03-28,M00848,1,2025-05-30,One-and-Done
2026-03-28,M00849,1,2026-01-19,One-and-Done
2026-03-28,M00850,9,2026-03-10,In the Zone
2026-04-04,M00001,1,2026-04-03,New Member
2026-04-04,M00002,1,2026-02-28,New Member
2026-04-04,M00003,0,,Ghost
2026-04-04,M00004,0,,Ghost
2026-04-04,M00005,0,,Ghost
2026-04-04,M00006,6,2026-03-25,In the Zone
2026-04-04,M00007,4,2026-04-02,In the Zone
2026-04-04,M00008,1,2026-02-26,New Member
2026-04-04,M00009,0,,Ghost
2026-04-04,M00010,0,,Ghost
2026-04-04,M00011,1,2026-02-20,New Member
2026-04-04,M00012,3,2026-02-27,Approaching Threshold
2026-04-04,M00013,1,2026-03-24,New Member
2026-04-04,M00014,0,,Ghost
2026-04-04,M00015,0,,Ghost
2026-04-04,M00016,3,2026-02-28,Approaching Threshold
2026-04-04,M00017,1,2026-03-26,New Member
2026-04-04,M00018,2,2026-02-28,Approaching Threshold
2026-04-04,M00019,2,2026-01-09,Approaching Threshold
2026-04-04,M00020,0,,Ghost
2026-04-04,M00021,0,,Ghost
2026-04-04,M00022,1,2025-07-15,One-and-Done
2026-04-04,M00023,5,2026-03-07,In the Zone
2026-04-04,M00024,0,,Ghost
2026-04-04,M00025,0,,Ghost
2026-04-04,M00026,5,2026-01-01,In the Zone
2026-04-04,M00027,0,,Ghost
2026-04-04,M00028,0,,Ghost
2026-04-04,M00029,2,2025-12-22,Approaching Threshold
2026-04-04,M00030,7,2026-03-27,In the Zone
2026-04-04,M00031,4,2026-02-21,In the Zone
2026-04-04,M00032,1,2026-01-31,One-and-Done
2026-04-04,M00033,0,,Ghost
2026-04-04,M00034,2,2026-03-06,Approaching Threshold
2026-04-04,M00035,0,,Ghost
2026-04-04,M00036,0,,Ghost
2026-04-04,M00037,0,,Ghost
2026-04-04,M00038,0,,Ghost
2026-04-04,M00039,0,,New Member
2026-04-04,M00040,5,2026-04-02,In the Zone
2026-04-04,M00041,2,2026-03-03,Approaching Threshold
2026-04-04,M00042,1,2025-10-31,One-and-Done
2026-04-04,M00043,0,,Ghost
2026-04-04,M00044,0,,Ghost
2026-04-04,M00045,1,2025-07-20,One-and-Done
2026-04-04,M00046,1,2025-06-13,One-and-Done
2026-04-04,M00047,5,2026-03-22,In the Zone
2026-04-04,M00048,7,2026-02-17,In the Zone
2026-04-04,M00049,0,,Ghost
2026-04-04,M00050,7,2026-02-19,In the Zone
2026-04-04,M00051,6,2026-03-14,In the Zone
2026-04-04,M00052,0,,New Member
2026-04-04,M00053,0,,Ghost
2026-04-04,M00054,0,,Ghost
2026-04-04,M00055,3,2026-02-09,Approaching Threshold
2026-04-04,M00056,4,2026-03-28,In the Zone
2026-04-04,M00057,0,,Ghost
2026-04-04,M00058,1,2026-03-11,New Member
2026-04-04,M00059,0,,Ghost
2026-04-04,M00060,5,2026-02-03,In the Zone
2026-04-04,M00061,4,2026-02-07,In the Zone
2026-04-04,M00062,0,,Ghost
2026-04-04,M00063,3,2026-03-26,Approaching Threshold
2026-04-04,M00064,2,2025-12-31,Approaching Threshold
2026-04-04,M00065,8,2026-03-31,In the Zone
2026-04-04,M00066,0,,Ghost
2026-04-04,M00067,3,2026-02-18,Approaching Threshold
2026-04-04,M00068,1,2025-08-29,One-and-Done
2026-04-04,M00069,0,,Ghost
2026-04-04,M00070,0,,Ghost
2026-04-04,M00071,3,2026-03-30,Approaching Threshold
2026-04-04,M00072,1,2026-01-29,One-and-Done
2026-04-04,M00073,0,,Ghost
2026-04-04,M00074,0,,Ghost
2026-04-04,M00075,8,2026-03-30,In the Zone
2026-04-04,M00076,6,2026-04-02,In the Zone
2026-04-04,M00077,0,,Ghost
2026-04-04,M00078,1,2026-02-25,New Member
2026-04-04,M00079,0,,Ghost
2026-04-04,M00080,0,,Ghost
2026-04-04,M00081,1,2025-11-12,One-and-Done
2026-04-04,M00082,1,2026-02-14,One-and-Done
2026-04-04,M00083,7,2026-02-23,In the Zone
2026-04-04,M00084,8,2026-03-17,In the Zone
2026-04-04,M00085,1,2026-03-28,New Member
2026-04-04,M00086,0,,New Member
2026-04-04,M00087,1,2026-01-17,One-and-Done
2026-04-04,M00088,1,2026-03-10,New Member
2026-04-04,M00089,0,,New Member
2026-04-04,M00090,0,,Ghost
2026-04-04,M00091,2,2026-02-03,Approaching Threshold
2026-04-04,M00092,8,2026-02-28,In the Zone
2026-04-04,M00093,1,2025-10-21,One-and-Done
2026-04-04,M00094,0,,Ghost
2026-04-04,M00095,0,,Ghost
2026-04-04,M00096,1,2025-06-28,One-and-Done
2026-04-04,M00097,1,2026-04-04,New Member
2026-04-04,M00098,4,2026-02-07,In the Zone
2026-04-04,M00099,4,2025-12-14,In the Zone
2026-04-04,M00100,0,,Ghost
2026-04-04,M00101,0,,Ghost
2026-04-04,M00102,1,2026-03-17,New Member
2026-04-04,M00103,0,,Ghost
2026-04-04,M00104,0,,Ghost
2026-04-04,M00105,0,,Ghost
2026-04-04,M00106,1,2026-04-01,New Member
2026-04-04,M00107,0,,Ghost
2026-04-04,M00108,0,,New Member
2026-04-04,M00109,0,,Ghost
2026-04-04,M00110,0,,New Member
2026-04-04,M00111,1,2026-03-11,New Member
2026-04-04,M00112,0,,Ghost
2026-04-04,M00113,3,2026-02-19,Approaching Threshold
2026-04-04,M00114,0,,Ghost
2026-04-04,M00115,11,2026-03-22,Power User
2026-04-04,M00116,0,,Ghost
2026-04-04,M00117,0,,Ghost
2026-04-04,M00118,0,,Ghost
2026-04-04,M00119,0,,Ghost
2026-04-04,M00120,2,2026-02-23,Approaching Threshold
2026-04-04,M00121,0,,Ghost
2026-04-04,M00122,0,,New Member
2026-04-04,M00123,0,,Ghost
2026-04-04,M00124,0,,Ghost
2026-04-04,M00125,0,,Ghost
2026-04-04,M00126,4,2026-03-03,In the Zone
2026-04-04,M00127,0,,Ghost
2026-04-04,M00128,0,,Ghost
2026-04-04,M00129,1,2026-03-29,New Member
2026-04-04,M00130,1,2026-01-15,One-and-Done
2026-04-04,M00131,2,2026-01-22,Approaching Threshold
2026-04-04,M00132,0,,Ghost
2026-04-04,M00133,0,,Ghost
2026-04-04,M00134,0,,New Member
2026-04-04,M00135,5,2026-04-04,In the Zone
2026-04-04,M00136,3,2025-12-03,Approaching Threshold
2026-04-04,M00137,0,,Ghost
2026-04-04,M00138,1,2025-11-12,One-and-Done
2026-04-04,M00139,4,2026-04-04,In the Zone
2026-04-04,M00140,0,,Ghost
2026-04-04,M00141,0,,Ghost
2026-04-04,M00142,0,,Ghost
2026-04-04,M00143,0,,Ghost
2026-04-04,M00144,1,2026-03-28,New Member
2026-04-04,M00145,3,2026-01-21,Approaching Threshold
2026-04-04,M00146,1,2026-02-26,New Member
2026-04-04,M00147,0,,Ghost
2026-04-04,M00148,1,2026-01-29,One-and-Done
2026-04-04,M00149,0,,Ghost
2026-04-04,M00150,0,,Ghost
2026-04-04,M00151,0,,Ghost
2026-04-04,M00152,0,,Ghost
2026-04-04,M00153,0,,Ghost
2026-04-04,M00154,2,2026-02-02,Approaching Threshold
2026-04-04,M00155,1,2025-12-19,One-and-Done
2026-04-04,M00156,0,,Ghost
2026-04-04,M00157,3,2026-03-25,Approaching Threshold
2026-04-04,M00158,2,2026-01-26,Approaching Threshold
2026-04-04,M00159,0,,Ghost
2026-04-04,M00160,0,,Ghost
2026-04-04,M00161,1,2026-03-14,New Member
2026-04-04,M00162,6,2026-03-13,In the Zone
2026-04-04,M00163,0,,Ghost
2026-04-04,M00164,0,,Ghost
2026-04-04,M00165,1,2026-03-23,New Member
2026-04-04,M00166,11,2026-03-12,Power User
2026-04-04,M00167,0,,Ghost
2026-04-04,M00168,0,,Ghost
2026-04-04,M00169,0,,Ghost
2026-04-04,M00170,2,2026-02-13,Approaching Threshold
2026-04-04,M00171,4,2026-02-25,In the Zone
2026-04-04,M00172,8,2026-02-19,In the Zone
2026-04-04,M00173,5,2026-03-29,In the Zone
2026-04-04,M00174,1,2026-04-03,New Member
2026-04-04,M00175,3,2026-03-05,Approaching Threshold
2026-04-04,M00176,0,,Ghost
2026-04-04,M00177,0,,Ghost
2026-04-04,M00178,0,,New Member
2026-04-04,M00179,10,2026-02-11,In the Zone
2026-04-04,M00180,0,,Ghost
2026-04-04,M00181,2,2025-12-21,Approaching Threshold
2026-04-04,M00182,8,2026-03-30,In the Zone
2026-04-04,M00183,0,,New Member
2026-04-04,M00184,3,2025-10-09,Approaching Threshold
2026-04-04,M00185,4,2026-01-29,In the Zone
2026-04-04,M00186,3,2026-03-27,Approaching Threshold
2026-04-04,M00187,6,2026-04-03,In the Zone
2026-04-04,M00188,2,2025-11-26,Approaching Threshold
2026-04-04,M00189,1,2026-03-13,New Member
2026-04-04,M00190,1,2026-03-27,New Member
2026-04-04,M00191,0,,Ghost
2026-04-04,M00192,1,2025-11-05,One-and-Done
2026-04-04,M00193,4,2026-02-09,In the Zone
2026-04-04,M00194,1,2025-05-19,One-and-Done
2026-04-04,M00195,7,2026-03-26,In the Zone
2026-04-04,M00196,0,,Ghost
2026-04-04,M00197,1,2026-01-10,One-and-Done
2026-04-04,M00198,5,2026-02-06,In the Zone
2026-04-04,M00199,4,2026-03-26,In the Zone
2026-04-04,M00200,0,,Ghost
2026-04-04,M00201,1,2026-03-29,New Member
2026-04-04,M00202,0,,Ghost
2026-04-04,M00203,7,2026-03-10,In the Zone
2026-04-04,M00204,0,,Ghost
2026-04-04,M00205,0,,Ghost
2026-04-04,M00206,1,2026-02-20,New Member
2026-04-04,M00207,3,2026-02-19,Approaching Threshold
2026-04-04,M00208,0,,Ghost
2026-04-04,M00209,0,,Ghost
2026-04-04,M00210,1,2026-03-17,New Member
2026-04-04,M00211,6,2026-03-04,In the Zone
2026-04-04,M00212,2,2026-02-22,Approaching Threshold
2026-04-04,M00213,5,2026-03-31,In the Zone
2026-04-04,M00214,5,2026-01-13,In the Zone
2026-04-04,M00215,2,2026-01-15,Approaching Threshold
2026-04-04,M00216,0,,Ghost
2026-04-04,M00217,0,,Ghost
2026-04-04,M00218,0,,New Member
2026-04-04,M00219,5,2026-03-13,In the Zone
2026-04-04,M00220,0,,Ghost
2026-04-04,M00221,7,2026-02-07,In the Zone
2026-04-04,M00222,0,,Ghost
2026-04-04,M00223,2,2026-03-18,Approaching Threshold
2026-04-04,M00224,0,,Ghost
2026-04-04,M00225,1,2026-03-20,New Member
2026-04-04,M00226,8,2026-03-28,In the Zone
2026-04-04,M00227,1,2026-03-19,New Member
2026-04-04,M00228,2,2026-04-03,Approaching Threshold
2026-04-04,M00229,0,,Ghost
2026-04-04,M00230,1,2026-02-09,One-and-Done
2026-04-04,M00231,0,,New Member
2026-04-04,M00232,2,2026-02-27,Approaching Threshold
2026-04-04,M00233,0,,Ghost
2026-04-04,M00234,3,2025-12-16,Approaching Threshold
2026-04-04,M00235,2,2026-02-21,Approaching Threshold
2026-04-04,M00236,0,,Ghost
2026-04-04,M00237,0,,New Member
2026-04-04,M00238,0,,Ghost
2026-04-04,M00239,2,2026-01-03,Approaching Threshold
2026-04-04,M00240,4,2026-03-22,In the Zone
2026-04-04,M00241,0,,Ghost
2026-04-04,M00242,9,2026-03-16,In the Zone
2026-04-04,M00243,1,2025-12-27,One-and-Done
2026-04-04,M00244,0,,Ghost
2026-04-04,M00245,3,2025-12-22,Approaching Threshold
2026-04-04,M00246,0,,Ghost
2026-04-04,M00247,0,,Ghost
2026-04-04,M00248,0,,New Member
2026-04-04,M00249,3,2026-02-12,Approaching Threshold
2026-04-04,M00250,0,,New Member
2026-04-04,M00251,5,2025-10-13,In the Zone
2026-04-04,M00252,0,,Ghost
2026-04-04,M00253,0,,New Member
2026-04-04,M00254,0,,Ghost
2026-04-04,M00255,0,,Ghost
2026-04-04,M00256,1,2026-03-31,New Member
2026-04-04,M00257,3,2026-02-05,Approaching Threshold
2026-04-04,M00258,3,2026-03-16,Approaching Threshold
2026-04-04,M00259,4,2026-03-29,In the Zone
2026-04-04,M00260,2,2026-02-11,Approaching Threshold
2026-04-04,M00261,0,,Ghost
2026-04-04,M00262,0,,Ghost
2026-04-04,M00263,6,2026-03-29,In the Zone
2026-04-04,M00264,2,2026-03-03,Approaching Threshold
2026-04-04,M00265,4,2025-12-25,In the Zone
2026-04-04,M00266,4,2026-03-02,In the Zone
2026-04-04,M00267,0,,Ghost
2026-04-04,M00268,0,,Ghost
2026-04-04,M00269,0,,Ghost
2026-04-04,M00270,4,2026-03-01,In the Zone
2026-04-04,M00271,1,2026-03-11,New Member
2026-04-04,M00272,0,,Ghost
2026-04-04,M00273,5,2026-01-02,In the Zone
2026-04-04,M00274,0,,Ghost
2026-04-04,M00275,12,2026-03-23,Power User
2026-04-04,M00276,0,,Ghost
2026-04-04,M00277,0,,Ghost
2026-04-04,M00278,0,,Ghost
2026-04-04,M00279,9,2026-03-06,In the Zone
2026-04-04,M00280,0,,Ghost
2026-04-04,M00281,0,,Ghost
2026-04-04,M00282,6,2026-03-26,In the Zone
2026-04-04,M00283,0,,Ghost
2026-04-04,M00284,1,2026-03-25,New Member
2026-04-04,M00285,1,2026-01-24,One-and-Done
2026-04-04,M00286,0,,Ghost
2026-04-04,M00287,0,,Ghost
2026-04-04,M00288,1,2026-01-11,One-and-Done
2026-04-04,M00289,0,,Ghost
2026-04-04,M00290,0,,Ghost
2026-04-04,M00291,6,2026-04-01,In the Zone
2026-04-04,M00292,2,2026-01-13,Approaching Threshold
2026-04-04,M00293,0,,Ghost
2026-04-04,M00294,1,2025-10-07,One-and-Done
2026-04-04,M00295,0,,Ghost
2026-04-04,M00296,6,2026-04-02,In the Zone
2026-04-04,M00297,4,2026-02-01,In the Zone
2026-04-04,M00298,5,2026-02-18,In the Zone
2026-04-04,M00299,1,2026-01-28,One-and-Done
2026-04-04,M00300,0,,Ghost
2026-04-04,M00301,4,2026-03-24,In the Zone
2026-04-04,M00302,5,2026-03-23,In the Zone
2026-04-04,M00303,11,2026-02-01,Power User
2026-04-04,M00304,10,2026-03-21,In the Zone
2026-04-04,M00305,1,2025-11-29,One-and-Done
2026-04-04,M00306,1,2025-11-28,One-and-Done
2026-04-04,M00307,0,,Ghost
2026-04-04,M00308,1,2025-11-13,One-and-Done
2026-04-04,M00309,0,,Ghost
2026-04-04,M00310,0,,Ghost
2026-04-04,M00311,9,2026-03-06,In the Zone
2026-04-04,M00312,1,2026-01-14,One-and-Done
2026-04-04,M00313,0,,Ghost
2026-04-04,M00314,0,,Ghost
2026-04-04,M00315,0,,Ghost
2026-04-04,M00316,7,2026-02-01,In the Zone
2026-04-04,M00317,4,2026-03-20,In the Zone
2026-04-04,M00318,0,,Ghost
2026-04-04,M00319,0,,Ghost
2026-04-04,M00320,0,,Ghost
2026-04-04,M00321,8,2026-03-23,In the Zone
2026-04-04,M00322,0,,Ghost
2026-04-04,M00323,2,2026-02-19,Approaching Threshold
2026-04-04,M00324,0,,Ghost
2026-04-04,M00325,1,2026-02-25,New Member
2026-04-04,M00326,0,,New Member
2026-04-04,M00327,1,2026-02-22,New Member
2026-04-04,M00328,3,2025-12-25,Approaching Threshold
2026-04-04,M00329,0,,Ghost
2026-04-04,M00330,0,,Ghost
2026-04-04,M00331,0,,Ghost
2026-04-04,M00332,1,2025-09-27,One-and-Done
2026-04-04,M00333,3,2026-03-22,Approaching Threshold
2026-04-04,M00334,1,2026-04-02,New Member
2026-04-04,M00335,1,2025-08-08,One-and-Done
2026-04-04,M00336,1,2026-03-16,New Member
2026-04-04,M00337,9,2026-01-12,In the Zone
2026-04-04,M00338,2,2026-03-20,Approaching Threshold
2026-04-04,M00339,0,,Ghost
2026-04-04,M00340,0,,Ghost
2026-04-04,M00341,0,,Ghost
2026-04-04,M00342,1,2025-12-28,One-and-Done
2026-04-04,M00343,0,,Ghost
2026-04-04,M00344,2,2025-07-30,Approaching Threshold
2026-04-04,M00345,0,,New Member
2026-04-04,M00346,5,2026-04-04,In the Zone
2026-04-04,M00347,1,2025-07-18,One-and-Done
2026-04-04,M00348,5,2026-03-25,In the Zone
2026-04-04,M00349,9,2026-03-31,In the Zone
2026-04-04,M00350,0,,Ghost
2026-04-04,M00351,0,,Ghost
2026-04-04,M00352,1,2025-10-16,One-and-Done
2026-04-04,M00353,0,,Ghost
2026-04-04,M00354,0,,Ghost
2026-04-04,M00355,3,2026-01-12,Approaching Threshold
2026-04-04,M00356,0,,Ghost
2026-04-04,M00357,0,,Ghost
2026-04-04,M00358,1,2026-03-15,New Member
2026-04-04,M00359,1,2025-12-19,One-and-Done
2026-04-04,M00360,0,,Ghost
2026-04-04,M00361,2,2026-01-27,Approaching Threshold
2026-04-04,M00362,0,,Ghost
2026-04-04,M00363,3,2026-02-20,Approaching Threshold
2026-04-04,M00364,0,,Ghost
2026-04-04,M00365,1,2026-04-04,New Member
2026-04-04,M00366,0,,Ghost
2026-04-04,M00367,1,2025-12-03,One-and-Done
2026-04-04,M00368,0,,New Member
2026-04-04,M00369,3,2026-04-01,Approaching Threshold
2026-04-04,M00370,2,2026-03-06,Approaching Threshold
2026-04-04,M00371,0,,New Member
2026-04-04,M00372,0,,New Member
2026-04-04,M00373,2,2026-04-04,Approaching Threshold
2026-04-04,M00374,1,2026-01-01,One-and-Done
2026-04-04,M00375,6,2026-03-08,In the Zone
2026-04-04,M00376,0,,Ghost
2026-04-04,M00377,1,2025-12-21,One-and-Done
2026-04-04,M00378,1,2025-12-14,One-and-Done
2026-04-04,M00379,1,2025-12-09,One-and-Done
2026-04-04,M00380,0,,Ghost
2026-04-04,M00381,1,2025-06-26,One-and-Done
2026-04-04,M00382,0,,Ghost
2026-04-04,M00383,1,2026-01-07,One-and-Done
2026-04-04,M00384,0,,Ghost
2026-04-04,M00385,0,,Ghost
2026-04-04,M00386,1,2026-03-27,New Member
2026-04-04,M00387,0,,Ghost
2026-04-04,M00388,0,,Ghost
2026-04-04,M00389,0,,Ghost
2026-04-04,M00390,4,2026-03-19,In the Zone
2026-04-04,M00391,0,,Ghost
2026-04-04,M00392,0,,Ghost
2026-04-04,M00393,2,2025-12-30,Approaching Threshold
2026-04-04,M00394,0,,Ghost
2026-04-04,M00395,0,,Ghost
2026-04-04,M00396,0,,Ghost
2026-04-04,M00397,0,,Ghost
2026-04-04,M00398,0,,Ghost
2026-04-04,M00399,7,2026-03-07,In the Zone
2026-04-04,M00400,6,2026-03-06,In the Zone
2026-04-04,M00401,2,2026-01-22,Approaching Threshold
2026-04-04,M00402,6,2026-03-17,In the Zone
2026-04-04,M00403,0,,Ghost
2026-04-04,M00404,0,,Ghost
2026-04-04,M00405,3,2025-12-23,Approaching Threshold
2026-04-04,M00406,0,,Ghost
2026-04-04,M00407,0,,New Member
2026-04-04,M00408,3,2026-01-16,Approaching Threshold
2026-04-04,M00409,0,,New Member
2026-04-04,M00410,8,2026-01-13,In the Zone
2026-04-04,M00411,0,,Ghost
2026-04-04,M00412,0,,Ghost
2026-04-04,M00413,1,2025-09-24,One-and-Done
2026-04-04,M00414,0,,Ghost
2026-04-04,M00415,1,2025-10-13,One-and-Done
2026-04-04,M00416,0,,New Member
2026-04-04,M00417,3,2025-10-27,Approaching Threshold
2026-04-04,M00418,7,2026-03-04,In the Zone
2026-04-04,M00419,0,,Ghost
2026-04-04,M00420,0,,Ghost
2026-04-04,M00421,5,2026-04-01,In the Zone
2026-04-04,M00422,0,,New Member
2026-04-04,M00423,0,,Ghost
